category,image_path,non_empty_pixel_at_1,non_empty_pixel_at_2,non_empty_pixel_at_3,non_empty_pixel_at_4,non_empty_pixel_at_5,non_empty_pixel_at_6,non_empty_pixel_at_7,non_empty_pixel_at_8,non_empty_pixel_at_9
sleeveless,PE17/00153.png,0.6101757769042498,0.9010605948231106,0.334977378921605,0.7567677816509679,1.0,0.45331157754209006,0.8008974263887859,0.9791960246236001,0.6981754802343692
solid colours,PE17/00154.png,0.7428194379754697,0.92019872690576,0.5548827821766806,0.895513119080888,1.0,0.8099673963670238,0.9188790560471977,0.9896755162241888,0.8528178854215184
sheath dress,PE17/00155.png,0.6324643493761141,0.8677584670231729,0.5990418894830659,0.6178698752228164,1.0,0.7757352941176471,0.6737967914438503,0.9820632798573975,0.9125445632798574
printed,PE17/00156.png,0.5939058171745152,0.9024007386888273,0.6000923361034164,0.7538627269929209,0.9990458602646969,0.7579562942443829,0.46765158510310867,0.9897814712219144,0.4662973222530009
long sleeve,PE17/00157.png,0.3322548173712971,0.8853537532355479,0.31388409548461316,0.6303566292781133,0.9933491515674432,0.6250719010641358,0.762906241012367,0.7149122807017544,0.8231593327581248
solid colours,PE17/00158.png,0.31410778443113774,0.9625389221556886,0.6684071856287425,0.6176766467065868,0.9176047904191617,0.9159760479041916,0.11592814371257484,0.4461317365269461,0.2874251497005988
solid colours,PE17/00159.png,0.4870833333333333,0.9373958333333333,0.48572916666666666,0.60125,1.0,0.5564583333333334,0.3128125,1.0,0.3332291666666667
short coat,PE17/00160.png,0.4393491124260355,0.9151988440897206,0.5248039080776111,0.874501169671116,1.0,0.9100041282509976,0.7497247832668226,0.7757327645520847,0.7465253887436356
drop sleeve,PE17/00161.png,0.282506175611947,0.8755894902313047,0.39422860992589265,0.708174264540759,1.0,0.8471816752750955,0.6867280485066247,0.8663822142375927,0.5956658432517404
culottes,PE17/00162.png,0.9349788174617794,0.9455700865721127,0.8315067231534352,0.9242954503591821,0.4295910849143489,0.9805673236323448,0.8182446122674526,0.24184932768465647,0.8769570823356051
solid colours,PE17/00163.png,0.3890165441176471,0.4403722426470588,0.3837890625,0.8165785845588235,1.0,0.6840533088235294,0.38924632352941174,0.9827665441176471,0.42578125
trapeze dress,PE17/00164.png,0.5250444421206735,0.9113248980445466,0.37101328035135417,0.6620307434905365,1.0,0.5204433755097773,0.9162396737425494,0.9944578061277841,0.8654188016312873
culottes,PE17/00165.png,0.9140625,0.9757486979166666,0.9267578125,0.9127604166666666,0.8600260416666666,0.8173828125,0.7970377604166666,0.8084309895833334,0.5564778645833334
culottes,PE17/00166.png,0.8173044551677702,0.9628548984401302,0.6784872629334531,0.9886656940859612,0.5502188306587364,0.9220065088093368,0.8183144428234767,0.019077544607788127,0.7237122657389743
printed,PE17/00167.png,0.7058823529411765,0.8870177103099304,0.7272296015180265,0.5898165717900063,1.0,0.4730392156862745,0.6849304237824162,0.8890733712839974,0.5331277672359266
printed,PE17/00168.png,0.6667460317460318,0.9056349206349207,0.6758730158730158,0.42658730158730157,1.0,0.633095238095238,0.49523809523809526,0.9503174603174603,0.7400793650793651
culottes,PE17/00169.png,0.9570807335980337,0.973908111174135,0.9532993004348648,0.7632822839856306,0.7528833427869163,0.8598979013045944,0.6127812440915107,0.7273586689355266,0.6918131972017395
culottes,PE17/00170.png,0.9151138716356108,0.9706694271911663,0.8726708074534162,0.775879917184265,0.9991373360938578,0.8918219461697723,0.4665286404416839,0.9271911663216011,0.8545548654244306
solid colours,PE17/00171.png,0.6236097818553843,0.9403650044552985,0.5079700339922775,0.7844295567803042,1.0,0.7620210554107125,0.3705818289825418,0.9112240520114848,0.4692914425266493
long sleeve,PE17/00172.png,0.4719926538108356,0.8508111417202326,0.4449954086317723,0.6983777165595347,1.0,0.7940618304254667,0.5685950413223141,0.9915518824609734,0.6409550045913682
long sleeve,PE17/00173.png,0.48401902234019023,0.8631939836319399,0.6426675514266755,0.8112696306126963,1.0,0.9542689670426897,0.5200176952001769,0.8924463614244637,0.6726940942269409
culottes,PE17/00174.png,0.22076053442959917,0.9798561151079137,0.7425488180883865,0.5357656731757451,0.4854059609455293,0.8413155190133608,0.6511819116135663,0.011305241521068859,0.7136690647482015
printed,PE17/00175.png,0.8488247863247863,0.8889779202279202,0.8595975783475783,0.8762464387464387,1.0,0.8457086894586895,0.886039886039886,0.9982193732193733,0.8637820512820513
culottes,PE17/00176.png,0.8192304589820117,0.9219972574009841,0.7535694119545051,0.9761232556263613,0.9785431959345002,0.9187706703234654,0.9293377430023393,0.313543599257885,0.9028797289666854
printed,PE17/00177.png,0.5362617250057196,0.8557538320750401,0.5747540608556394,0.8387668725692061,1.0,0.8405971173644475,0.586593456874857,0.9664836421871426,0.7104781514527568
long sleeve,PE17/00178.png,0.6043772087544175,0.798251596503193,0.5774691549383099,0.8758137516275033,1.0,0.9437038874077748,0.6864033728067456,0.93000186000372,0.6973153946307893
solid colours,PE17/00179.png,0.5096119825451114,0.582262059205095,0.4021700672249086,0.7470220544875575,1.0,0.7994456893501592,0.33447340488265126,0.9968156622243189,0.3345913433187876
culottes,PE17/00180.png,0.8656130268199234,0.9747126436781609,0.8977969348659004,0.8245210727969349,0.5521551724137931,1.0,0.5606800766283525,0.3277777777777778,0.9442528735632184
printed,PE17/00181.png,0.8149793388429752,0.8806818181818182,0.8910123966942148,0.8567148760330578,1.0,0.9190082644628099,0.8710743801652893,1.0,0.9371900826446281
long sleeve,PE17/00182.png,0.4179584120982987,0.9177693761814745,0.2514177693761815,0.7495274102079396,1.0,0.5966918714555766,0.8600189035916824,0.8543478260869565,0.7918714555765596
printed,PE17/00183.png,0.48090416764775135,0.861596421003061,0.45740522721921356,0.7666588179891688,1.0,0.8132328702613609,0.5482458205792324,0.9975041205556864,0.5278549564398399
short coat,PE17/00184.png,0.2801470588235294,0.9319852941176471,0.31088235294117644,0.6839705882352941,1.0,0.6938235294117647,0.5694117647058824,0.9569852941176471,0.5563235294117647
sheath dress,PE17/00185.png,0.7011723070117231,0.6848042468480424,0.5857111258571113,0.8822163238221632,1.0,0.7416500774165008,0.9692545896925459,0.9981198849811989,0.9198186241981863
solid colours,PE17/00186.png,0.7877450418434025,0.8809469219305285,0.8570445947495128,0.8327983491917919,1.0,0.7752493408231114,0.7941075318124499,0.9974779319041615,0.7813825518743551
solid colours,PE17/00187.png,0.8518942803371247,0.8640045822764094,0.8525488912527617,0.858849521315768,1.0,0.8217821782178217,0.8209639145732756,0.9995090418132723,0.8075443908027167
culottes,PE17/00188.png,0.8457699428479434,0.9569749657892619,0.6013845286967722,0.9548015777187475,0.2835466473476616,0.8496739917894228,0.7910730097399984,0.0,0.8181598647669645
culottes,PE17/00189.png,0.8645292207792208,0.9813311688311688,0.8747564935064935,0.9054383116883117,0.9858766233766234,0.99375,0.6418831168831168,0.6494318181818182,0.8905844155844156
long sleeve,PE17/00190.png,0.456232427366448,0.922211808809747,0.2936269915651359,0.8419868791002811,1.0,0.6703842549203374,0.7948453608247422,0.9447047797563262,0.6991565135895033
sheath dress,PE17/00191.png,0.41572745901639346,0.9258452868852459,0.7306608606557377,0.453765368852459,1.0,0.8219774590163934,0.2457735655737705,1.0,0.8350409836065574
solid colours,PE17/00192.png,0.4443193855932203,0.8206435381355932,0.3996954449152542,0.6213585805084746,1.0,0.6654528601694916,0.724510063559322,0.9380958686440678,0.6877648305084746
patterned,PE17/00193.png,0.5350877192982456,0.8165942378882988,0.3004989538065347,0.8460486077579269,1.0,0.7110896507323354,0.8650410429744085,0.9246740704973443,0.551504909061645
patterned,PE17/00194.png,0.3947461337476167,0.8608855306828613,0.46854035731939836,0.7219829108113833,1.0,0.7584916319468964,0.7358943577430972,0.9987995198079231,0.7563731374902902
solid colours,PE17/00195.png,0.5488845144356955,0.8587926509186352,0.5814304461942257,0.8545931758530184,1.0,0.8223097112860892,0.9519028871391076,0.9868110236220472,0.8677821522309711
culottes,PE17/00196.png,0.8759538598047915,0.9884649511978705,0.738243123336291,0.9692990239574091,0.6574977817213842,0.9119787045252884,0.6543034605146406,0.14267968056787933,0.8470275066548358
patterned,PE17/00197.png,0.2301781585747314,0.8480212158302733,0.2529579763361893,0.693390452876377,1.0,0.7605059159526724,0.70093839249286,0.808921528627771,0.7732218142254862
solid colours,PE17/00198.png,0.40806842672413796,0.8952720905172413,0.5948949353448276,0.7279768318965517,1.0,0.8422009698275862,0.7698006465517241,0.9820177801724138,0.8912984913793104
sleeveless,PE17/00199.png,0.7120802343926076,0.8006535947712419,0.45233265720081134,0.6368041469461347,1.0,0.8012170385395537,0.5742618886635114,0.9876042370971377,0.7461122379986478
solid colours,PE17/00200.png,0.590873786407767,0.9477669902912621,0.5289320388349514,0.6508737864077669,1.0,0.7239805825242719,0.25233009708737864,0.9960194174757282,0.4823300970873786
sleeveless,PE17/00201.png,0.6462157405079205,0.7665325622328388,0.5844857933115414,0.5947950716620568,1.0,0.87264269549912,0.6453356801609254,0.9957254211717375,0.8060095549409102
tracksuit,PE17/00202.png,0.31808278867102396,0.918954248366013,0.5380174291938998,0.5437908496732026,1.0,0.8282135076252723,0.8870370370370371,0.43300653594771243,0.9607843137254902
long sleeve,PE17/00203.png,0.3895030425963489,0.8626267748478702,0.5934584178498986,0.6814908722109534,1.0,0.8478194726166328,0.5398580121703854,0.9934584178498986,0.7195233265720081
solid colours,PE17/00204.png,0.43182497013142174,0.9313022700119474,0.5602598566308243,0.6644265232974911,1.0,0.7576164874551972,0.4801373954599761,0.45280764635603343,0.6097670250896058
solid colours,PE17/00205.png,0.5121228448275862,0.9580414870689655,0.4005926724137931,0.6813038793103449,1.0,0.6711341594827587,0.607489224137931,0.5473464439655172,0.5564385775862069
long sleeve,PE17/00206.png,0.5682191780821918,0.8138356164383561,0.2633333333333333,0.8592694063926941,1.0,0.6721917808219178,0.5868036529680365,0.95662100456621,0.3501826484018265
printed,PE17/00207.png,0.616004793811625,0.8927384648907774,0.6630168328158196,0.8788200686386665,0.9998910497357956,0.8261426158958436,0.5325761289971128,0.989404586806123,0.5280274554665795
trapeze dress,PE17/00208.png,0.49775928297055055,0.39020486555697825,0.5357447716602646,0.8078318395219803,1.0,0.7762483994878361,0.9357661118224498,0.9750320102432779,0.931284677763551
solid colours,PE17/00209.png,0.4314819306330342,0.47422992966286687,0.48217317487266553,0.6695367450885278,1.0,0.8340407470288624,0.19548872180451127,0.9913291292747999,0.40407470288624786
doll dress,PE17/00210.png,0.21477761836441894,0.7348637015781923,0.15014347202295553,0.4817073170731707,1.0,0.4904591104734577,0.8674318507890961,1.0,0.9159253945480631
short coat,PE17/00211.png,0.4884326643174506,0.9304683111179204,0.3294775547724835,0.8867013942086717,1.0,0.7912006536949083,0.7485317399519943,0.9362902813952301,0.7488126244829171
patterned,PE17/00212.png,0.4279178338001867,0.9087768440709617,0.3211951447245565,0.8605042016806723,1.0,0.7447245564892624,0.7717086834733894,0.6987861811391223,0.7133520074696545
long sleeve,PE17/00213.png,0.4012070105820106,0.9456018518518519,0.3888062169312169,0.8358134920634921,1.0,0.7433862433862434,0.7020502645502645,0.9690806878306878,0.673941798941799
long sleeve,PE17/00214.png,0.583365379333077,0.9820908641432731,0.5532604515739163,0.7702027138383782,0.9748393122012855,0.7923968576608251,0.3096192935230456,0.958798000329616,0.37971762896225897
printed,PE17/00215.png,0.7023646801530892,0.8654319300164024,0.7504784034991798,0.5118234007654456,1.0,0.5847457627118644,0.6465281574630946,0.9996582832148715,0.722457627118644
trapeze dress,PE17/00216.png,0.4263271535998809,0.9514555878192242,0.3870151142878416,0.6927257836348746,1.0,0.6813342267887722,0.3451716178988906,0.9812374357828904,0.3607326334599062
sleeveless,PE17/00217.png,0.4034561805678011,0.13859989419855404,0.4309645565156057,0.8802680303297479,1.0,0.8360077587727033,0.6323399753129959,0.970904602362899,0.8173161699876565
culottes,PE17/00218.png,0.718989340702724,0.9693643900513226,0.7422029214370311,0.9859455191472563,0.6168180023687327,0.9853928148440584,0.893485984998026,0.023608369522305567,0.8715357283853139
culottes,PE17/00219.png,0.8356916099773243,0.9829024943310658,0.8894331065759638,0.9736961451247166,0.6933333333333334,0.9525170068027211,0.8203174603174603,0.09210884353741497,0.7287981859410431
culottes,PE17/00220.png,0.8176886404734506,0.9404076935722505,0.710997862896597,0.9727108334703272,0.7276837086963669,0.99761630774289,0.8614992602334375,0.09477231629130363,0.9095018905145488
long sleeve,PE17/00221.png,0.5168272161931472,0.7802706986952811,0.4467747835629801,0.8534325082307036,1.0,0.7902694793317888,0.6279112303377636,0.7718570905987074,0.7012559443970248
long sleeve,PE17/00222.png,0.3535764375876578,0.8842917251051894,0.39018232819074333,0.9139130434782609,1.0,0.948695652173913,0.4217671809256662,0.6672931276297335,0.4973913043478261
long sleeve,PE17/00223.png,0.46748998664886515,0.9272363150867824,0.5229639519359146,0.6155540720961282,1.0,0.6516021361815755,0.21221628838451267,0.9643524699599466,0.5044058744993325
sheath dress,PE17/00224.png,0.6617111325404479,0.639397835636987,0.29210864673738346,0.6697203471552555,1.0,0.7785813779063538,0.3770223936569163,0.9923390121075752,0.9416318439944283
sheath dress,PE17/00225.png,0.38666666666666666,0.8228787878787879,0.43136363636363634,0.7877272727272727,1.0,0.5506060606060607,0.7995454545454546,0.9695454545454546,0.4059090909090909
short coat,PE17/00226.png,0.3838300787941076,0.9314833847207948,0.25056526207605345,0.7545049674546077,1.0,0.6910585817060637,0.7397053785542994,0.9678657074340528,0.5867762932511134
culottes,PE17/00227.png,0.7585643101837434,0.9921364061040174,0.5362815322329493,0.8575988788539396,0.4248676424789785,0.7412021177203364,0.8296480847088135,0.005839302398006852,0.8104951728433509
doll dress,PE17/00228.png,0.47055403755595604,0.62973082960293,0.0031393523632346956,0.7133306203127725,0.9983721876635079,0.27300738329166907,0.6101389454101506,0.615778152432998,0.6903087029823848
long sleeve,PE17/00229.png,0.6542490118577076,0.9213438735177866,0.2726284584980237,0.9602766798418972,1.0,0.6554347826086957,0.7252964426877471,0.9817193675889329,0.549703557312253
short coat,PE17/00230.png,0.26476164680390035,0.906757854821235,0.3840736728060672,0.6111186348862405,1.0,0.7489165763813651,0.6056338028169014,0.9844934994582882,0.6535752979414952
long sleeve,PE17/00231.png,0.6486613876319759,0.8865950226244343,0.34775641025641024,0.8117458521870287,1.0,0.5254524886877828,0.7902526395173454,0.8501131221719457,0.7024886877828054
long sleeve,PE17/00232.png,0.37202380952380953,0.7636507936507937,0.5835714285714285,0.7067857142857142,1.0,0.7982142857142858,0.5155555555555555,0.9942857142857143,0.7
long sleeve,PE17/00233.png,0.3938306076319638,0.895957984310597,0.5464034038026858,0.5816380800425476,1.0,0.6111554314585826,0.30800425475335724,0.9758010902805478,0.33519478792713736
sheath dress,PE17/00234.png,0.7522331653687586,0.9164567109482363,0.7148419606046724,0.750171781951443,1.0,0.8984196060467247,0.6871278057718736,0.9974232707283555,0.8996220797068255
doll dress,PE17/00235.png,0.6821268177929855,0.9458404619332763,0.25029405474764754,0.32471663815226687,0.9666381522668948,0.10184987168520103,0.7188034644995723,0.9600620188195038,0.6692686056458511
sleeveless,PE17/00236.png,0.671326164874552,0.24874551971326164,0.12526881720430108,0.7137992831541219,1.0,0.5743727598566308,0.8243727598566308,1.0,0.8354838709677419
sheath dress,PE17/00237.png,0.7684210526315789,0.8813909774436091,0.7347744360902255,0.8706766917293233,1.0,0.8484962406015037,0.7789473684210526,0.9479323308270676,0.8962406015037594
sheath dress,PE17/00238.png,0.6612161471640265,0.6683699540112417,0.2101856583205587,0.7111224663600749,1.0,0.5889967637540453,0.6753534321239993,0.9965934253108499,0.6925566343042071
patterned,PE17/00239.png,0.36359530261969286,0.8302845528455285,0.33751129177958444,0.5927055103884372,1.0,0.6913956639566395,0.3720641373080397,0.9395889792231256,0.18247515808491419
long sleeve,PE17/00240.png,0.302831715210356,0.9438511326860841,0.37224919093851133,0.6230582524271845,1.0,0.7424757281553398,0.4969255663430421,0.9891585760517799,0.6332524271844661
long sleeve,PE17/00241.png,0.5818556701030928,0.94,0.6758762886597938,0.8069072164948453,1.0,0.8506185567010309,0.808659793814433,0.8528865979381444,0.8327835051546392
culottes,PE17/00242.png,0.9292434715821812,0.9698060675883257,0.7311347926267281,0.9124903993855606,0.5570756528417818,0.865639400921659,0.8840245775729647,0.22283026113671275,0.8682795698924731
short coat,PE17/00243.png,0.4894760751059964,0.948137492428831,0.3005754088431254,0.841686856450636,0.9990157480314961,0.7063900666262871,0.8834797092671108,0.9707752877044216,0.6508176862507571
